ID,Author,Publication_Date,Title,Source,Volume,Issue,Beginning_Page,Ending_Page,Site_Name,Latitude,Longitude,Start_Date,End_Date,Midpoint_Year,Order,Family,Genus,Species,Common_Name,Adult_Body_Mass_g,Longevity_d,Generation_length_d,Home_Range_km2,Litter_Size,Neonate_Body_Mass_g,Social_Group_Size,Age_Class,Harvest_Status,Monitored,Males_Monitored,Females_Monitored,Mortalities,Known_Mortalities,Total_Harvest,Legal_Harvest,Illegal_Harvest,Vehicle,Poisoning,Agriculture,Train,Fence_Entanglement,Other_Human_Causes,Management,Predation,Disease,Accident_or_Injury,Other_Natural_Causes,Starvation,Weather,Drowning,Other_Animal,Unknown,Grizzly_Bear_Predation,Black_Bear_Predation,Mountain_Lion_Predation,Bobcat_Predation,Wolf_Predation,Coyote_Predation,Wolverine_Predation,Alligator_Predation,Badger_Predation,Domestic_Dog_Predation,Fire_Ants_Predation,Golden_Eagle_Predation,Grey_Fox_Predation,Lynx_Predation,Red_Fox_Predation,Bear_spp_Predation,Eagle_spp_Predation,Felid_spp_Predation,Raptor_spp_Predation,Unknown_Predation,Number_of_Relevant_Predators,Grizzly_Bear_Present,Black_Bear_Present,Mountain_Lion_Present,Bobcat_Present,Wolf_Present,Coyote_Present,Wolverine_Present,Number_of_Ungulates,Number_of_Top_Ungulates,Moose_Present,Elk_Present,Caribou_Present,Mule_Deer_Present,Whitetail_Present,Pronghorn_Present,Bighorn_Present,Number_of_Other_Ungulates_Present,Other_Wild_Ungulates_Present,Human_Footprint_Index,Road_Density,Percent_Forest_Cover,Average_Terrain_Ruggedness
267,Moratz,2018,Assessing factors affect ing adult female white-tailed deer survival in the Northern Great Plains,Wildlife Research,45,0,679,684,Moratz_A,46.332,-102.2007,2014,2015,2015,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Legal,165,0,165,31,24,6,6,0,2,0,0,0,0,0,0,11,4,1,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,1,0,1,NA,3,3,0,0,0,1,1,1,0,0,NA,2.355897697,0.061746318,0.002185088,27.13576886
268,Moratz,2016,Effect of oil and gas development on survival and health of white-tailed deer in the western Dakotas,Thesis: South Dakota State University,0,0,1,147,Moratz_B,45.70766,-102.41373,2014,2015,2015,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Juvenile,Legal,155,95,61,44,37,4,4,0,0,0,0,0,0,0,0,27,4,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,NA,0,0,1,0,1,NA,3,3,0,0,0,1,1,1,0,0,NA,3.085136167,0.046675401,0.000753089,31.68936346
269,Morgan,1995,Mortality of Maturing White-tailed Deer in Coastal South Carolina,Proc Ann Conf SEAFWA,49,0,414,422,Morgan_A,32.46256,-81.11008,1993,1993,1993,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Legal,36,18,18,14,12,5,5,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,11.93676717,0.088093021,0.633386698,6.903962303
273,Nelson,2015,Coyote and Bobcat predation on white-tailed deer fawns in a longleaf pine ecosystem in southwestern Georgia,Journal of the Southeastern Association of Fish and Wildlife Agencies,2,0,208,213,Nelson_A,31.25242,-84.37482,2007,2012,2010,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Juvenile,Legal,47,NA,NA,21,17,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,4,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,NA,0,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,9.320264766,0.405053605,0.273103091,12.24848007
274,Nelson,1987,Mortality of White-Tailed Deer Fawns in Southern Illinois,The Journal of Wildlife Management,51,2,326,329,Nelson_B,37.69114,-89.06878,1980,1982,1981,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Juvenile,Illegal,61,32,29,16,14,0,0,0,0,0,0,0,0,0,0,11,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,NA,0,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,11.28295165,0.136075121,0.287158222,27.15017519
275,Nelson,1986,Mortality of White-Tailed Deer in Northeastern Minnesota,The Journal of Wildlife Management,50,4,691,698,Nelson_C,48.06851,-92.16946,1973,1984,1979,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Legal,273,77,118,85,76,29,25,4,2,0,0,0,0,0,0,41,0,0,0,1,0,3,0,9,0,0,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,NA,1,0,1,1,1,NA,2,2,1,0,0,0,1,0,0,0,NA,1.206462282,0.0489426,0.800196574,28.38851828
277,Nixon,1991,Ecology of White-Tailed Deer in an Intensively Farmed Region of Illinois,Wildlife Monographs,118,1,3,77,Nixon_A,39.9943,-88.64411,1980,1985,1983,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Mixed,96,38,58,20,18,15,13,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,17.50381777,0.136968499,0.015244684,8.415452851
291,Patterson,2002,Proximate Factors Limiting Population Growth of White-Tailed Deer in Nova Scotia,The Journal of Wildlife Management,66,2,511,521,Patterson_A,44.33092,-65.27691,1994,1999,1997,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Legal,121,NA,NA,46,44,20,10,10,0,0,0,0,0,0,0,17,1,2,2,2,0,0,0,2,0,0,0,3,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,NA,1,0,1,0,1,NA,2,2,1,0,0,0,1,0,0,0,NA,3.495847515,0.066734092,0.997647384,24.92479206
295,Peterson,2004,Key deer fawn response to urbanization: is sustainable development possible?,Wildlife Society Bulletin,32,2,493,499,Peterson_D,24.7203,-81.38554,1998,2002,2000,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Juvenile,Illegal,53,38,15,9,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,1,1,0,0,0,0,1,0,0,0,NA,20.63374486,0.013531577,0,1.545521151
298,Piccolo,2010,Behavior and survival of white-tailed deer neonates in two suburban forest preserves,Canadian Journal of Zoology,88,5,487,495,Piccolo_A,42.026543,-87.872018,1999,2001,2000,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Juvenile,Illegal,32,13,17,21,21,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,34.99839629,0.128417261,0.098315496,14.36751479
299,Piccolo,2010,Behavior and survival of white-tailed deer neonates in two suburban forest preserves,Canadian Journal of Zoology,88,5,487,495,Piccolo_B,41.706854,-87.872996,1999,2001,2000,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Juvenile,Illegal,24,9,15,6,6,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,33.57752625,0.159901633,0.054310822,12.07801721
304,Porter,2004,"Movement Behavior, Dispersal, and the Potential for Localized Management of Deer in a Suburban Environment",The Journal of Wildlife Management,68,2,247,326,Porter_A,43.21881,-77.58737,1997,2000,1999,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Legal,59,0,59,25,22,5,5,0,11,0,0,0,0,4,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,NA,0,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,20.98819292,0.101663855,0.73480433,24.78954548
306,Pusateri,2003,White-tailed deer population characteristics and landscape use patterns in southwestern Lower Michigan,Thesis: Michigan State University,0,0,1,151,Pusateri_A,42.46521,-85.32645,2001,2002,2002,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Legal,59,17,42,26,26,17,17,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,16.96078931,0.757443817,0.281897933,17.39008029
307,Pusateri,2003,White-tailed deer population characteristics and landscape use patterns in southwestern Lower Michigan,Thesis: Michigan State University,0,0,1,151,Pusateri_A,42.46521,-85.32645,2001,2002,2002,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Juvenile,Legal,75,35,40,17,17,5,5,0,5,0,0,0,1,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA,0,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,16.96078931,0.757443817,0.281897933,17.39008029
312,Ricca,2002,Survival of Columbian White-Tailed Deer in Western Oregon,The Journal of Wildlife Management,66,4,1255,1266,Ricca_A,43.41966,-122.74615,1996,1998,1997,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Juvenile,Legal,63,NA,NA,37,32,0,0,0,0,0,0,0,1,0,0,21,4,0,6,0,0,0,0,5,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13,4,NA,1,1,1,0,1,NA,3,3,0,1,0,1,1,0,0,0,NA,2.779404277,0.054412875,0.966160133,337.7685873
313,Ricca,2002,Survival of Columbian White-Tailed Deer in Western Oregon,The Journal of Wildlife Management,66,4,1255,1266,Ricca_A,43.41966,-122.74615,1996,1998,1997,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Legal,64,33,31,30,19,3,0,3,5,0,0,0,2,0,0,1,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,1,0,1,0,1,NA,3,3,0,1,0,1,1,0,0,0,NA,2.779404277,0.054412875,0.966160133,337.7685873
315,Roberts,2007,"Ecology of white-tailed deer and bobcats on Kiawah Island, South Carolina: Implication for Suburban habitat preservation",Thesis: University of Georgia,0,0,1,215,Roberts_A,32.62173,-80.06317,2002,2005,2004,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Juvenile,Illegal,134,NA,NA,105,101,0,0,0,10,0,0,0,0,0,0,79,0,0,0,7,0,5,0,4,0,0,0,70,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,0,1,0,0,NA,1,1,0,0,0,0,1,0,0,0,NA,14.94738255,0.659980814,0.353099444,4.365804103
316,Roberts,2007,"Ecology of white-tailed deer and bobcats on Kiawah Island, South Carolina: Implication for Suburban habitat preservation",Thesis: University of Georgia,0,0,1,215,Roberts_B,32.62173,-80.06317,2002,2005,2004,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Illegal,120,NA,NA,13,12,0,0,0,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,14.94738255,0.659980814,0.353099444,4.365804103
317,Robinson,2002,Cougar predation and population growth of sympatric mule deer and white-tailed deer,Canadian Journal of Zoology,80,3,556,568,Robinson_A,49.15285,-117.13694,1997,2000,1999,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Legal,27,2,25,13,11,0,0,0,4,0,0,0,0,0,0,6,0,0,1,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,1,1,1,1,1,NA,6,6,1,1,1,1,1,0,1,0,NA,4.431355069,0.09367528,0.94299591,494.532727
319,Robling,2011,"Movement patterns, survival and sightability of white-tailed deer in eastern South Dakota",Thesis: South Dakota State University,0,0,1,153,Robling_A,44.91732,-97.7371,2010,2012,2011,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Legal,48,5,43,17,15,11,11,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,NA,0,0,1,0,1,NA,2,2,0,0,0,1,1,0,0,0,NA,5.86372312,0.089665783,0.005076472,14.04709962
320,Rohm,2007,Survival of White-Tailed Deer Fawns in Southern Illinois,The Journal of Wildlife Management,71,3,851,860,Rohm_A,37.48549,-88.72288,2002,2004,2003,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Juvenile,Legal,116,NA,NA,64,49,0,0,0,1,0,1,0,1,0,0,41,0,0,5,0,0,0,0,15,0,0,0,3,0,23,0,0,0,3,0,0,0,0,0,0,0,0,0,12,2,NA,0,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,10.23301466,0.446262176,0.47219806,29.81495955
323,Saalfeld,2007,Survival of Neonatal White-Tailed Deer in an Exurban Population,The Journal of Wildlife Management,71,3,940,944,Saalfeld_A,32.63303,-85.55515,2004,2005,2005,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Juvenile,Legal,36,NA,NA,24,17,0,0,0,0,0,0,0,0,0,0,10,0,1,0,6,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,11.16564652,0.370969235,0.846109472,30.63763787
324,Sams,1996,Physiological correlates of neonatal mortality in an overpopulated herd of white-tailed deer,Journal of Mammalogy,77,1,179,190,Sams_A,35.91677,-95.250139,1990,1992,1991,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Juvenile,Illegal,76,NA,NA,29,25,0,0,0,1,0,0,0,0,0,0,9,3,1,0,11,0,0,0,4,0,0,0,1,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,NA,0,0,1,0,1,NA,2,2,0,1,0,0,1,0,0,0,NA,12.16363173,0.114762351,0.369835805,34.29033059
328,Schaffer,2013,An Evaluation of life history parameters of white-tailed deer in North Dakota,Thesis: South Dakota State University,0,0,1,74,Schaefer_B,47.30692,-100.07751,2010,2011,2011,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Legal,64,0,64,21,13,6,6,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,1,0,1,NA,2,2,0,0,0,0,1,1,0,0,NA,2.815889992,0.091368216,0.000954176,17.50011341
329,Schmitz,2006,"Ecology of white-tailed deer in South Dakota: Growth, Survival and Winter Nutrition",Thesis: South Dakota State University,0,0,1,169,Schmitz_A,44.00566,-103.41856,1999,2003,2001,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Juvenile,Legal,78,42,36,48,33,2,0,2,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,15,0,0,1,14,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,NA,0,1,1,0,1,NA,4,4,0,1,0,1,1,1,0,0,NA,6.704400916,0.23327892,0.435126746,88.97325367
338,Shaw,2006,Effect of Population Demographics and Social Pressures on White-Tailed Deer Dispersal Ecology,The Journal of Wildlife Management,70,5,1291,1301,Shaw_A,39.19067,-76.15669,2001,2002,2002,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Mixed,Legal,37,37,0,9,9,8,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,21.56439807,1.733758167,0.286773234,16.13064894
339,Shuman,2017,Survival of White-Tailed Deer Neonates in Louisiana,The Journal of Wildlife Management,81,5,834,845,Shuman_A,32.33584,-91.396,2013,2015,2014,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Juvenile,Legal,70,NA,NA,51,50,0,0,0,0,0,0,0,0,0,0,45,0,0,1,4,0,0,0,1,0,17,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,NA,1,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,7.829535328,0.275450791,0.025230809,4.776451132
346,Sitar,1996,"Seasonal movements, habitat use patterns, and population dynamics of white-tailed deer in an agricultural region of northern lower Michigan",Thesis: Michigan State University,0,0,1,130,Sitar_A,45.19418,-83.85391,1994,1995,1995,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Legal,73,28,45,47,41,22,16,6,4,0,0,0,0,0,1,12,0,0,0,1,0,1,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,NA,0,0,1,0,1,NA,2,2,0,1,0,0,1,0,0,0,NA,5.162542455,0.064080261,0.708904704,27.6911192
359,Storm,2007,Space Use and Survival of White-Tailed Deer in an Exurban Landscape,The Journal of Wildlife Management,71,4,1170,1176,Storm_A,37.66627,-89.167,2003,2005,2004,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Legal,43,0,43,7,7,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,10.48841355,0.412717914,0.427881326,27.72110257
360,Storm,2014,Wisconsin Deer Research Studies Annual Report 2013-2014,Wisconsin Dept of Natural Resources,0,0,1,19,Storm_B,44.6518,-88.75419,2010,2014,2012,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Juvenile,Legal,45,21,24,19,19,2,2,0,0,0,0,0,0,0,0,4,4,0,0,9,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,14.25082718,0.379165795,0.220066893,19.54762403
361,Storm,2014,Wisconsin Deer Research Studies Annual Report 2013-2014,Wisconsin Dept of Natural Resources,0,0,1,19,Storm_B,44.6518,-88.75419,2010,2014,2012,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Legal,208,176,32,71,69,34,31,3,14,0,0,0,0,0,1,2,0,0,2,16,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,14.25082718,0.379165795,0.220066893,19.54762403
362,Storm,2014,Wisconsin Deer Research Studies Annual Report 2013-2014,Wisconsin Dept of Natural Resources,0,0,1,19,Storm_C,45.639293,-90.67689,2010,2014,2012,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Juvenile,Legal,29,10,19,16,16,4,3,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,NA,1,0,1,1,1,NA,1,1,0,0,0,0,1,0,0,0,NA,3.905629139,0.180623163,0.462434678,18.81195224
363,Storm,2014,Wisconsin Deer Research Studies Annual Report 2013-2014,Wisconsin Dept of Natural Resources,0,0,1,19,Storm_C,45.639293,-90.67689,2010,2014,2012,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Legal,194,194,0,91,91,26,23,3,5,0,0,0,0,0,0,44,0,0,0,16,0,0,0,0,0,1,0,6,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,NA,1,0,1,1,1,NA,1,1,0,0,0,0,1,0,0,0,NA,3.905629139,0.180623163,0.462434678,18.81195224
366,Stroud,2009,Population demographics and space use of white-tailed deer in the northern lower peninsula of Michigan,Thesis: Southern Illinois University Carbondale,0,0,1,57,Stroud_A,44.26016,-86.11373,2005,2008,2007,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Legal,105,0,105,23,21,9,8,1,4,0,0,0,0,0,1,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,NA,1,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,7.144799847,0.151218993,0.729334466,31.26719741
368,Swanson,2008,Does the use of vaginal-implant transmitters affect neonate survival rate of white-tailed deer,Wildlife Biology,14,2,272,279,Swanson_A,43.96368,-95.42629,2003,2003,2003,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Juvenile,Legal,21,10,11,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,NA,0,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,6.314322088,0.221239019,0.00187678,15.14280448
373,Thayer,2009,Population characteristics of a white-tailed deer herd in a bottomland hardwood forest of south central Louisiana,Thesis: Louisiana State University,0,0,1,41,Thayer_A,30.42689,-91.56736,2007,2008,2008,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Legal,45,34,11,24,23,18,18,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,1,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,13.23867108,0.785330292,0.033693104,3.650370379
374,Tosa,2017,Increased overwinter mortalities of white-tailed deer (Odocoileus virginianus) fawns during a drought year,Canadian Journal of Zoology,96,1,55,61,Tosa_A,37.6918,-89.0655,2010,2014,2012,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Legal,94,45,49,10,8,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,10.83013106,0.420356147,0.401617173,27.13381466
375,Tucker,1996,"Population Ecology of Deer on Chickamauga Battlefield Park, Georgia",Proc Ann Conf SEAFWA,50,0,367,378,Tucker_A,34.93273,-85.27244,1991,1994,1993,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Mixed,Illegal,67,NA,NA,36,33,17,14,3,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,16.05748152,0.087424527,0.853680664,111.4552711
378,Van Deelen,1997,Mortality Patterns of White-Tailed Deer in Michigan's Upper Peninsula,The Journal of Wildlife Management,61,3,903,910,Van Deelen_A,45.858,-86.87817,1992,1995,1994,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Legal,95,NA,NA,59,46,27,26,1,1,0,0,0,0,0,0,12,0,0,0,6,0,0,0,13,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,NA,1,0,1,1,1,NA,2,2,1,0,0,0,1,0,0,0,NA,4.739000597,0.075595016,0.865261937,14.49011805
380,Vreeland,2004,"Survival Rates, Mortality Causes and Habitats of Pennsylvania of White-Tailed Deer Fawns",Wildlife Society Bulletin,32,2,542,553,Vreeland_A,40.80364,-77.26034,2000,2001,2001,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Juvenile,Legal,110,NA,NA,47,46,8,5,1,7,0,3,0,1,1,2,8,0,0,18,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,NA,1,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,12.36694678,0.116852206,0.612639561,143.5780873
381,Vreeland,2004,"Survival Rates, Mortality Causes and Habitats of Pennsylvania of White-Tailed Deer Fawns",Wildlife Society Bulletin,32,2,542,553,Vreeland_B,41.273485,-78.256763,2000,2001,2001,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Juvenile,Legal,108,NA,NA,59,58,4,2,2,2,0,0,0,0,0,0,41,0,0,11,0,0,0,0,1,0,15,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,NA,1,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,8.525840122,0.05521639,0.948482575,129.4336857
382,Wallingford,2012,"White-tailed deer antler point restrictions, harvest and survival rates, and deer hunter support: Perception versus reality",Thesis: Pennsylvania State University,0,0,1,138,Wallingford_A,40.84851,-79.41179,2002,2005,2004,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,75901,8225,2714,1.84,1.63,2950,2.25,Adult,Mixed,325,325,0,184,179,139,106,33,28,0,0,0,0,0,5,0,5,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,1,0,1,NA,1,1,0,0,0,0,1,0,0,0,NA,15.44560377,0.6306389,0.731979761,70.72980893
